START_DATE,START_DATE,START_TIME,END_DATE,END_DATE,END_TIME,TIME DIFF(MINS),HOURS,CATEGORY,START,STOP,MILES,SPEED,PURPOSE
2-21-2016 11:39,21-02-2016,11:39:00 AM,2-21-2016 11:43,21-02-2016,11:43:00 AM,12:04:00 AM,0.07,Business,Unknown Location,Islamabad,2.4,36.0,Errand/Supplies
2-21-2016 11:47,21-02-2016,11:47:00 AM,2-21-2016 12:01,21-02-2016,12:01:00 PM,12:14:00 AM,0.23,Business,Islamabad,Islamabad,4.6,19.7,Errand/Supplies
2-21-2016 12:13,21-02-2016,12:13:00 PM,2-21-2016 12:35,21-02-2016,12:35:00 PM,12:22:00 AM,0.37,Business,Islamabad,Unknown Location,8.8,24.0,Meal/Entertain
2-21-2016 12:51,21-02-2016,12:51:00 PM,2-21-2016 13:12,21-02-2016,01:12:00 PM,12:21:00 AM,0.35,Business,Unknown Location,Unknown Location,8.3,23.7,Temporary Site
2-21-2016 13:33,21-02-2016,01:33:00 PM,2-21-2016 14:30,21-02-2016,02:30:00 PM,12:57:00 AM,0.95,Business,Unknown Location,Unknown Location,22.7,23.9,Temporary Site
2-21-2016 14:36,21-02-2016,02:36:00 PM,2-21-2016 15:03,21-02-2016,03:03:00 PM,12:27:00 AM,0.45,Business,Unknown Location,Islamabad,13,28.9,Temporary Site
2-21-2016 15:14,21-02-2016,03:14:00 PM,2-21-2016 15:31,21-02-2016,03:31:00 PM,12:17:00 AM,0.28,Business,Islamabad,Noorpur Shahan,8.1,28.6,Temporary Site
2-21-2016 15:36,21-02-2016,03:36:00 PM,2-21-2016 15:41,21-02-2016,03:41:00 PM,12:05:00 AM,0.08,Business,Noorpur Shahan,Unknown Location,2.2,26.4,Meal/Entertain
2-21-2016 16:04,21-02-2016,04:04:00 PM,2-21-2016 16:32,21-02-2016,04:32:00 PM,12:28:00 AM,0.47,Business,Unknown Location,Unknown Location,9.7,20.8,Unknown
2-21-2016 23:15,21-02-2016,11:15:00 PM,2-21-2016 23:52,21-02-2016,11:52:00 PM,12:37:00 AM,0.62,Business,Unknown Location,Rawalpindi,20,32.4,Meeting
2-22-2016 21:54,22-02-2016,09:54:00 PM,2-22-2016 22:09,22-02-2016,10:09:00 PM,12:15:00 AM,0.25,Business,Morrisville,Cary,8.1,32.4,Customer Visit
2-24-2016 14:30,24-02-2016,02:30:00 PM,2-24-2016 14:35,24-02-2016,02:35:00 PM,12:05:00 AM,0.08,Business,Whitebridge,Preston,1.5,18.0,Unknown
2-24-2016 15:19,24-02-2016,03:19:00 PM,2-24-2016 15:25,24-02-2016,03:25:00 PM,12:06:00 AM,0.10,Business,Preston,Whitebridge,1.7,17.0,Errand/Supplies
2-25-2016 16:27,25-02-2016,04:27:00 PM,2-25-2016 16:35,25-02-2016,04:35:00 PM,12:08:00 AM,0.13,Business,Whitebridge,Heritage Pines,3.1,23.3,Errand/Supplies
2-25-2016 16:47,25-02-2016,04:47:00 PM,2-25-2016 17:02,25-02-2016,05:02:00 PM,12:15:00 AM,0.25,Business,Heritage Pines,Whitebridge,3.2,12.8,Errand/Supplies
2-25-2016 17:16,25-02-2016,05:16:00 PM,2-25-2016 17:36,25-02-2016,05:36:00 PM,12:20:00 AM,0.33,Business,Whitebridge,Tanglewood,6,18.0,Meal/Entertain
2-25-2016 18:22,25-02-2016,06:22:00 PM,2-25-2016 18:39,25-02-2016,06:39:00 PM,12:17:00 AM,0.28,Business,Tanglewood,Whitebridge,5.8,20.5,Meal/Entertain
2-26-2016 9:06,26-02-2016,09:06:00 AM,2-26-2016 9:29,26-02-2016,09:29:00 AM,12:23:00 AM,0.38,Business,Whitebridge,Westpark Place,6.3,16.4,Unknown
2-26-2016 11:05,26-02-2016,11:05:00 AM,2-26-2016 11:11,26-02-2016,11:11:00 AM,12:06:00 AM,0.10,Personal,Westpark Place,Whitebridge,1.7,17.0,Unknown
2-26-2016 11:35,26-02-2016,11:35:00 AM,2-26-2016 11:59,26-02-2016,11:59:00 AM,12:24:00 AM,0.40,Business,Cary,Durham,10.6,26.5,Meeting
2-26-2016 13:01,26-02-2016,01:01:00 PM,2-26-2016 13:24,26-02-2016,01:24:00 PM,12:23:00 AM,0.38,Business,Durham,Cary,9.9,25.8,Meeting
2-26-2016 14:38,26-02-2016,02:38:00 PM,2-26-2016 14:46,26-02-2016,02:46:00 PM,12:08:00 AM,0.13,Personal,Whitebridge,Westpark Place,1.9,14.3,Unknown
2-26-2016 15:00,26-02-2016,03:00:00 PM,2-26-2016 15:18,26-02-2016,03:18:00 PM,12:18:00 AM,0.30,Personal,Westpark Place,Hazelwood,4.2,14.0,Unknown
2-26-2016 17:01,26-02-2016,05:01:00 PM,2-26-2016 17:12,26-02-2016,05:12:00 PM,12:11:00 AM,0.18,Personal,Hazelwood,Whitebridge,2,10.9,Unknown
2-28-2016 5:22,28-02-2016,05:22:00 AM,2-28-2016 5:38,28-02-2016,05:38:00 AM,12:16:00 AM,0.27,Business,Whitebridge,Waverly Place,7.7,28.9,Meeting
2-28-2016 9:26,28-02-2016,09:26:00 AM,2-28-2016 9:42,28-02-2016,09:42:00 AM,12:16:00 AM,0.27,Business,Waverly Place,Whitebridge,6.8,25.5,Meeting
2-29-2016 11:07,29-02-2016,11:07:00 AM,2-29-2016 11:14,29-02-2016,11:14:00 AM,12:07:00 AM,0.12,Personal,Whitebridge,Westpark Place,2.1,18.0,Unknown
2-29-2016 11:30,29-02-2016,11:30:00 AM,2-29-2016 11:40,29-02-2016,11:40:00 AM,12:10:00 AM,0.17,Business,Cary,Apex,3.8,22.8,Meeting
2-29-2016 12:36,29-02-2016,12:36:00 PM,2-29-2016 12:48,29-02-2016,12:48:00 PM,12:12:00 AM,0.20,Business,Apex,Cary,5.6,28.0,Meeting
2-29-2016 14:55,29-02-2016,02:55:00 PM,2-29-2016 15:03,29-02-2016,03:03:00 PM,12:08:00 AM,0.13,Business,Whitebridge,Hazelwood,2.6,19.5,Unknown
2-29-2016 16:40,29-02-2016,04:40:00 PM,2-29-2016 17:00,29-02-2016,05:00:00 PM,12:20:00 AM,0.33,Business,Hazelwood,Whitebridge,6.6,19.8,Customer Visit
03-01-2016 18:47,01-03-2016,06:47:00 PM,03-01-2016 19:10,01-03-2016,07:10:00 PM,12:23:00 AM,0.38,Business,Whitebridge,Wayne Ridge,8,20.9,Meal/Entertain
03-01-2016 21:27,01-03-2016,09:27:00 PM,03-01-2016 21:45,01-03-2016,09:45:00 PM,12:18:00 AM,0.30,Business,Wayne Ridge,Whitebridge,8,26.7,Meeting
03-03-2016 09:45,03-03-2016,09:45:00 AM,03-03-2016 09:52,03-03-2016,09:52:00 AM,12:07:00 AM,0.12,Personal,Whitebridge,Westpark Place,2.2,18.9,Unknown
03-03-2016 11:04,03-03-2016,11:04:00 AM,03-03-2016 11:10,03-03-2016,11:10:00 AM,12:06:00 AM,0.10,Business,Westpark Place,Whitebridge,2.3,23.0,Errand/Supplies
03-03-2016 14:44,03-03-2016,02:44:00 PM,03-03-2016 14:58,03-03-2016,02:58:00 PM,12:14:00 AM,0.23,Business,Whitebridge,Northwoods,5.2,22.3,Meal/Entertain
03-03-2016 15:27,03-03-2016,03:27:00 PM,03-03-2016 15:48,03-03-2016,03:48:00 PM,12:21:00 AM,0.35,Business,Cary,Raleigh,7.6,21.7,Customer Visit
03-03-2016 16:02,03-03-2016,04:02:00 PM,03-03-2016 16:42,03-03-2016,04:42:00 PM,12:40:00 AM,0.67,Business,Raleigh,Cary,17.3,26.0,Meeting
03-04-2016 07:47,04-03-2016,07:47:00 AM,03-04-2016 08:06,04-03-2016,08:06:00 AM,12:19:00 AM,0.32,Business,Cary,Durham,9.9,31.3,Meeting
03-04-2016 09:46,04-03-2016,09:46:00 AM,03-04-2016 10:03,04-03-2016,10:03:00 AM,12:17:00 AM,0.28,Business,Durham,Cary,9.9,34.9,Customer Visit
03-04-2016 11:46,04-03-2016,11:46:00 AM,03-04-2016 12:06,04-03-2016,12:06:00 PM,12:20:00 AM,0.33,Business,Cary,Durham,10.4,31.2,Meeting
03-04-2016 13:03,04-03-2016,01:03:00 PM,03-04-2016 13:25,04-03-2016,01:25:00 PM,12:22:00 AM,0.37,Business,Durham,Cary,10.9,29.7,Meeting
03-04-2016 13:40,04-03-2016,01:40:00 PM,03-04-2016 14:09,04-03-2016,02:09:00 PM,12:29:00 AM,0.48,Business,Cary,Raleigh,15.7,32.5,Customer Visit
03-04-2016 15:56,04-03-2016,03:56:00 PM,03-04-2016 16:08,04-03-2016,04:08:00 PM,12:12:00 AM,0.20,Business,Raleigh,Raleigh,4.9,24.5,Meal/Entertain
03-04-2016 16:16,04-03-2016,04:16:00 PM,03-04-2016 16:22,04-03-2016,04:22:00 PM,12:06:00 AM,0.10,Business,Fayetteville Street,Depot Historic District,0.8,8.0,Errand/Supplies
03-04-2016 16:43,04-03-2016,04:43:00 PM,03-04-2016 17:12,04-03-2016,05:12:00 PM,12:29:00 AM,0.48,Business,Raleigh,Cary,13.5,27.9,Meeting
03-04-2016 19:02,04-03-2016,07:02:00 PM,03-04-2016 19:08,04-03-2016,07:08:00 PM,12:06:00 AM,0.10,Business,Cary,Morrisville,1.9,19.0,Temporary Site
03-04-2016 19:16,04-03-2016,07:16:00 PM,03-04-2016 19:25,04-03-2016,07:25:00 PM,12:09:00 AM,0.15,Business,Morrisville,Cary,2,13.3,Meal/Entertain
03-05-2016 11:44,05-03-2016,11:44:00 AM,03-05-2016 11:59,05-03-2016,11:59:00 AM,12:15:00 AM,0.25,Business,Cary,Morrisville,6.5,26.0,Meal/Entertain
03-05-2016 12:57,05-03-2016,12:57:00 PM,03-05-2016 13:12,05-03-2016,01:12:00 PM,12:15:00 AM,0.25,Personal,Weston,Weston,4.2,16.8,Unknown
03-05-2016 14:08,05-03-2016,02:08:00 PM,03-05-2016 14:18,05-03-2016,02:18:00 PM,12:10:00 AM,0.17,Personal,Morrisville,Cary,3.5,21.0,Unknown
03-05-2016 14:39,05-03-2016,02:39:00 PM,03-05-2016 15:01,05-03-2016,03:01:00 PM,12:22:00 AM,0.37,Business,Whitebridge,Wayne Ridge,7.8,21.3,Meal/Entertain
03-05-2016 16:52,05-03-2016,04:52:00 PM,03-05-2016 17:13,05-03-2016,05:13:00 PM,12:21:00 AM,0.35,Business,Cary,Morrisville,7.8,22.3,Meal/Entertain
03-05-2016 17:23,05-03-2016,05:23:00 PM,03-05-2016 17:34,05-03-2016,05:34:00 PM,12:11:00 AM,0.18,Business,Morrisville,Cary,3.9,21.3,Meal/Entertain
03-07-2016 09:10,07-03-2016,09:10:00 AM,03-07-2016 09:20,07-03-2016,09:20:00 AM,12:10:00 AM,0.17,Business,Whitebridge,Edgehill Farms,2.8,16.8,Errand/Supplies
03-07-2016 09:23,07-03-2016,09:23:00 AM,03-07-2016 09:47,07-03-2016,09:47:00 AM,12:24:00 AM,0.40,Business,Cary,Raleigh,12.4,31.0,Customer Visit
03-07-2016 12:10,07-03-2016,12:10:00 PM,03-07-2016 12:26,07-03-2016,12:26:00 PM,12:16:00 AM,0.27,Business,Fayetteville Street,Meredith Townes,5.9,22.1,Customer Visit
03-07-2016 13:57,07-03-2016,01:57:00 PM,03-07-2016 14:18,07-03-2016,02:18:00 PM,12:21:00 AM,0.35,Business,Meredith Townes,Leesville Hollow,9.4,26.9,Meeting
03-07-2016 15:19,07-03-2016,03:19:00 PM,03-07-2016 15:45,07-03-2016,03:45:00 PM,12:26:00 AM,0.43,Business,Raleigh,Cary,11.9,27.5,Between Offices
03-08-2016 14:38,08-03-2016,02:38:00 PM,03-08-2016 14:55,08-03-2016,02:55:00 PM,12:17:00 AM,0.28,Business,Whitebridge,Waverly Place,7.2,25.4,Between Offices
03-08-2016 15:35,08-03-2016,03:35:00 PM,03-08-2016 16:00,08-03-2016,04:00:00 PM,12:25:00 AM,0.42,Business,Waverly Place,Whitebridge,7.6,18.2,Meal/Entertain
03-08-2016 16:13,08-03-2016,04:13:00 PM,03-08-2016 16:25,08-03-2016,04:25:00 PM,12:12:00 AM,0.20,Personal,Whitebridge,Whitebridge,1.6,8.0,Unknown
03-10-2016 03:36,10-03-2016,03:36:00 AM,03-10-2016 03:53,10-03-2016,03:53:00 AM,12:17:00 AM,0.28,Business,Cary,Morrisville,8.4,29.6,Meeting
03-10-2016 10:08,10-03-2016,10:08:00 AM,03-10-2016 10:37,10-03-2016,10:37:00 AM,12:29:00 AM,0.48,Business,East Austin,West University,12.8,26.5,Meeting
03-10-2016 14:39,10-03-2016,02:39:00 PM,03-10-2016 14:55,10-03-2016,02:55:00 PM,12:16:00 AM,0.27,Business,West University,South Congress,2.3,8.6,Unknown
03-10-2016 16:18,10-03-2016,04:18:00 PM,03-10-2016 16:28,10-03-2016,04:28:00 PM,12:10:00 AM,0.17,Business,South Congress,Arts District,1.6,9.6,Unknown
03-11-2016 09:47,11-03-2016,09:47:00 AM,03-11-2016 09:59,11-03-2016,09:59:00 AM,12:12:00 AM,0.20,Business,The Drag,Congress Ave District,2,10.0,Meal/Entertain
03-11-2016 10:29,11-03-2016,10:29:00 AM,03-11-2016 10:36,11-03-2016,10:36:00 AM,12:07:00 AM,0.12,Business,Congress Ave District,Downtown,0.8,6.9,Unknown
03-11-2016 11:57,11-03-2016,11:57:00 AM,03-11-2016 12:04,11-03-2016,12:04:00 PM,12:07:00 AM,0.12,Business,Downtown,Red River District,1.2,10.3,Unknown
03-11-2016 13:43,11-03-2016,01:43:00 PM,03-11-2016 13:51,11-03-2016,01:51:00 PM,12:08:00 AM,0.13,Business,Red River District,Downtown,1,7.5,Unknown
03-11-2016 19:21,11-03-2016,07:21:00 PM,03-11-2016 19:35,11-03-2016,07:35:00 PM,12:14:00 AM,0.23,Business,South Congress,The Drag,2.1,9.0,Unknown
03-12-2016 09:13,12-03-2016,09:13:00 AM,03-12-2016 09:22,12-03-2016,09:22:00 AM,12:09:00 AM,0.15,Business,The Drag,South Congress,2.2,14.7,Unknown
03-12-2016 18:27,12-03-2016,06:27:00 PM,03-12-2016 18:37,12-03-2016,06:37:00 PM,12:10:00 AM,0.17,Personal,South Congress,The Drag,1.9,11.4,Unknown
3-13-2016 9:07,13-03-2016,09:07:00 AM,3-13-2016 9:37,13-03-2016,09:37:00 AM,12:30:00 AM,0.50,Business,The Drag,Convention Center District,5.7,11.4,Meal/Entertain
3-13-2016 18:23,13-03-2016,06:23:00 PM,3-13-2016 18:43,13-03-2016,06:43:00 PM,12:20:00 AM,0.33,Business,South Congress,North Austin,8.4,25.2,Meal/Entertain
3-13-2016 20:07,13-03-2016,08:07:00 PM,3-13-2016 20:28,13-03-2016,08:28:00 PM,12:21:00 AM,0.35,Business,Georgian Acres,The Drag,6.2,17.7,Meal/Entertain
3-13-2016 20:39,13-03-2016,08:39:00 PM,3-13-2016 20:58,13-03-2016,08:58:00 PM,12:19:00 AM,0.32,Business,The Drag,North Austin,10.5,33.2,Meal/Entertain
3-13-2016 21:11,13-03-2016,09:11:00 PM,3-13-2016 21:23,13-03-2016,09:23:00 PM,12:12:00 AM,0.20,Business,North Austin,Coxville,7.2,36.0,Meal/Entertain
3-13-2016 22:19,13-03-2016,10:19:00 PM,3-13-2016 22:39,13-03-2016,10:39:00 PM,12:20:00 AM,0.33,Business,Coxville,The Drag,12.5,37.5,Unknown
3-14-2016 8:34,14-03-2016,08:34:00 AM,3-14-2016 8:49,14-03-2016,08:49:00 AM,12:15:00 AM,0.25,Business,The Drag,South Congress,2,8.0,Errand/Supplies
3-14-2016 18:39,14-03-2016,06:39:00 PM,3-14-2016 18:55,14-03-2016,06:55:00 PM,12:16:00 AM,0.27,Business,South Congress,The Drag,2.7,10.1,Unknown
3-15-2016 8:45,15-03-2016,08:45:00 AM,3-15-2016 8:57,15-03-2016,08:57:00 AM,12:12:00 AM,0.20,Business,The Drag,Convention Center District,2,10.0,Meal/Entertain
3-15-2016 20:48,15-03-2016,08:48:00 PM,3-15-2016 21:01,15-03-2016,09:01:00 PM,12:13:00 AM,0.22,Business,Downtown,The Drag,2.8,12.9,Meal/Entertain
3-16-2016 11:34,16-03-2016,11:34:00 AM,3-16-2016 11:45,16-03-2016,11:45:00 AM,12:11:00 AM,0.18,Business,The Drag,Congress Ave District,1.7,9.3,Meal/Entertain
3-16-2016 14:44,16-03-2016,02:44:00 PM,3-16-2016 14:55,16-03-2016,02:55:00 PM,12:11:00 AM,0.18,Business,Convention Center District,West University,2,10.9,Unknown
3-16-2016 18:43,16-03-2016,06:43:00 PM,3-16-2016 18:56,16-03-2016,06:56:00 PM,12:13:00 AM,0.22,Business,West University,Congress Ave District,2.1,9.7,Meal/Entertain
3-17-2016 0:33,17-03-2016,12:33:00 AM,3-17-2016 0:44,17-03-2016,12:44:00 AM,12:11:00 AM,0.18,Personal,Downtown,The Drag,1.7,9.3,Unknown
3-17-2016 12:52,17-03-2016,12:52:00 PM,3-17-2016 15:11,17-03-2016,03:11:00 PM,02:19:00 AM,2.32,Business,Austin,Katy,136,58.7,Customer Visit
3-17-2016 15:16,17-03-2016,03:16:00 PM,3-17-2016 15:58,17-03-2016,03:58:00 PM,12:42:00 AM,0.70,Business,Katy,Houston,30.2,43.1,Meeting
3-17-2016 17:20,17-03-2016,05:20:00 PM,3-17-2016 18:02,17-03-2016,06:02:00 PM,12:42:00 AM,0.70,Business,Midtown,Alief,15.5,22.1,Meal/Entertain
3-17-2016 18:47,17-03-2016,06:47:00 PM,3-17-2016 19:09,17-03-2016,07:09:00 PM,12:22:00 AM,0.37,Personal,Houston,Houston,4.9,13.4,Unknown
3-17-2016 20:57,17-03-2016,08:57:00 PM,3-17-2016 21:28,17-03-2016,09:28:00 PM,12:31:00 AM,0.52,Personal,Houston,Houston,12.6,24.4,Unknown
3-17-2016 21:48,17-03-2016,09:48:00 PM,3-17-2016 22:04,17-03-2016,10:04:00 PM,12:16:00 AM,0.27,Personal,Sharpstown,Midtown,10.4,39.0,Unknown
3-18-2016 7:15,18-03-2016,07:15:00 AM,3-18-2016 7:21,18-03-2016,07:21:00 AM,12:06:00 AM,0.10,Business,Midtown,Midtown,1.1,11.0,Meal/Entertain
3-18-2016 8:35,18-03-2016,08:35:00 AM,3-18-2016 8:43,18-03-2016,08:43:00 AM,12:08:00 AM,0.13,Business,Midtown,Midtown,1.1,8.3,Meal/Entertain
3-18-2016 18:24,18-03-2016,06:24:00 PM,3-18-2016 19:08,18-03-2016,07:08:00 PM,12:44:00 AM,0.73,Business,Midtown,Sharpstown,13.2,18.0,Meeting
3-18-2016 19:23,18-03-2016,07:23:00 PM,3-18-2016 19:29,18-03-2016,07:29:00 PM,12:06:00 AM,0.10,Business,Sharpstown,Sharpstown,1,10.0,Errand/Supplies
3-18-2016 21:01,18-03-2016,09:01:00 PM,3-18-2016 21:15,18-03-2016,09:15:00 PM,12:14:00 AM,0.23,Business,Sharpstown,Midtown,9.2,39.4,Customer Visit
3-19-2016 9:10,19-03-2016,09:10:00 AM,3-19-2016 9:25,19-03-2016,09:25:00 AM,12:15:00 AM,0.25,Business,Midtown,Sharpstown,9.4,37.6,Meal/Entertain
3-19-2016 12:50,19-03-2016,12:50:00 PM,3-19-2016 13:13,19-03-2016,01:13:00 PM,12:23:00 AM,0.38,Business,Houston,Sugar Land,12,31.3,Customer Visit
3-19-2016 14:01,19-03-2016,02:01:00 PM,3-19-2016 14:57,19-03-2016,02:57:00 PM,12:56:00 AM,0.93,Business,Sugar Land,Houston,35.1,37.6,Customer Visit
3-19-2016 15:34,19-03-2016,03:34:00 PM,3-19-2016 16:38,19-03-2016,04:38:00 PM,01:04:00 AM,1.07,Business,Houston,Galveston,36.5,34.2,Meal/Entertain
3-19-2016 17:17,19-03-2016,05:17:00 PM,3-19-2016 17:32,19-03-2016,05:32:00 PM,12:15:00 AM,0.25,Business,Galveston,Port Bolivar,3.1,12.4,Meal/Entertain
3-19-2016 17:37,19-03-2016,05:37:00 PM,3-19-2016 17:47,19-03-2016,05:47:00 PM,12:10:00 AM,0.17,Business,Port Bolivar,Port Bolivar,2.1,12.6,Errand/Supplies
3-19-2016 17:52,19-03-2016,05:52:00 PM,3-19-2016 18:00,19-03-2016,06:00:00 PM,12:08:00 AM,0.13,Business,Port Bolivar,Port Bolivar,1.2,9.0,Unknown
3-19-2016 18:53,19-03-2016,06:53:00 PM,3-19-2016 19:29,19-03-2016,07:29:00 PM,12:36:00 AM,0.60,Business,Port Bolivar,Galveston,7.5,12.5,Meeting
3-19-2016 19:33,19-03-2016,07:33:00 PM,3-19-2016 20:39,19-03-2016,08:39:00 PM,01:06:00 AM,1.10,Business,Galveston,Houston,57,51.8,Customer Visit
3-20-2016 7:37,20-03-2016,07:37:00 AM,3-20-2016 7:48,20-03-2016,07:48:00 AM,12:11:00 AM,0.18,Business,Midtown,Washington Avenue,5.9,32.2,Meeting
3-20-2016 11:42,20-03-2016,11:42:00 AM,3-20-2016 11:56,20-03-2016,11:56:00 AM,12:14:00 AM,0.23,Business,Washington Avenue,Midtown,6.2,26.6,Meeting
3-20-2016 17:08,20-03-2016,05:08:00 PM,3-20-2016 17:34,20-03-2016,05:34:00 PM,12:26:00 AM,0.43,Business,Midtown,Sharpstown,10.4,24.0,Unknown
3-20-2016 18:34,20-03-2016,06:34:00 PM,3-20-2016 18:40,20-03-2016,06:40:00 PM,12:06:00 AM,0.10,Personal,Sharpstown,Briar Meadow,1.2,12.0,Unknown
3-20-2016 18:45,20-03-2016,06:45:00 PM,3-20-2016 19:06,20-03-2016,07:06:00 PM,12:21:00 AM,0.35,Business,Briar Meadow,Midtown,9.6,27.4,Customer Visit
3-21-2016 10:21,21-03-2016,10:21:00 AM,3-21-2016 10:26,21-03-2016,10:26:00 AM,12:05:00 AM,0.08,Personal,Midtown,Downtown,1,12.0,Unknown
3-21-2016 16:05,21-03-2016,04:05:00 PM,3-21-2016 16:13,21-03-2016,04:13:00 PM,12:08:00 AM,0.13,Business,Downtown,Midtown,0.9,6.8,Meal/Entertain
3-21-2016 18:59,21-03-2016,06:59:00 PM,3-21-2016 19:15,21-03-2016,07:15:00 PM,12:16:00 AM,0.27,Business,Midtown,Sharpstown,8.8,33.0,Unknown
3-21-2016 20:18,21-03-2016,08:18:00 PM,3-21-2016 20:55,21-03-2016,08:55:00 PM,12:37:00 AM,0.62,Business,Sharpstown,Midtown,25.6,41.5,Meal/Entertain
3-22-2016 6:17,22-03-2016,06:17:00 AM,3-22-2016 6:43,22-03-2016,06:43:00 AM,12:26:00 AM,0.43,Business,Midtown,Greater Greenspoint,23,53.1,Meal/Entertain
3-22-2016 12:06,22-03-2016,12:06:00 PM,3-22-2016 12:24,22-03-2016,12:24:00 PM,12:18:00 AM,0.30,Personal,Morrisville,Cary,8.1,27.0,Unknown
3-22-2016 19:12,22-03-2016,07:12:00 PM,3-22-2016 19:25,22-03-2016,07:25:00 PM,12:13:00 AM,0.22,Personal,Whitebridge,Whitebridge,1.4,6.5,Unknown
3-23-2016 14:37,23-03-2016,02:37:00 PM,3-23-2016 14:42,23-03-2016,02:42:00 PM,12:05:00 AM,0.08,Personal,Whitebridge,Preston,1.7,20.4,Unknown
3-23-2016 14:53,23-03-2016,02:53:00 PM,3-23-2016 14:59,23-03-2016,02:59:00 PM,12:06:00 AM,0.10,Personal,Preston,Whitebridge,1.6,16.0,Unknown
3-24-2016 19:47,24-03-2016,07:47:00 PM,3-24-2016 19:54,24-03-2016,07:54:00 PM,12:07:00 AM,0.12,Personal,Whitebridge,Westpark Place,2,17.1,Unknown
3-24-2016 20:34,24-03-2016,08:34:00 PM,3-24-2016 20:40,24-03-2016,08:40:00 PM,12:06:00 AM,0.10,Business,Westpark Place,Whitebridge,2.2,22.0,Unknown
3-25-2016 13:24,25-03-2016,01:24:00 PM,3-25-2016 16:22,25-03-2016,04:22:00 PM,02:58:00 AM,2.97,Business,Cary,Latta,144,48.5,Customer Visit
3-25-2016 16:52,25-03-2016,04:52:00 PM,3-25-2016 22:22,25-03-2016,10:22:00 PM,05:30:00 AM,5.50,Business,Latta,Jacksonville,310.3,56.4,Customer Visit
3-25-2016 22:54,25-03-2016,10:54:00 PM,3-26-2016 1:39,26-03-2016,01:39:00 AM,02:45:00 AM,2.75,Business,Jacksonville,Kissimmee,201,73.1,Meeting
3-26-2016 14:05,26-03-2016,02:05:00 PM,3-26-2016 14:29,26-03-2016,02:29:00 PM,12:24:00 AM,0.40,Personal,Couples Glen,Isles of Buena Vista,6.7,16.8,Unknown
3-26-2016 15:19,26-03-2016,03:19:00 PM,3-26-2016 15:49,26-03-2016,03:49:00 PM,12:30:00 AM,0.50,Personal,Kissimmee,Orlando,8.8,17.6,Unknown
3-26-2016 16:26,26-03-2016,04:26:00 PM,3-26-2016 16:30,26-03-2016,04:30:00 PM,12:04:00 AM,0.07,Personal,Lake Reams,Lake Reams,1.2,18.0,Unknown
3-27-2016 0:31,27-03-2016,12:31:00 AM,3-27-2016 0:40,27-03-2016,12:40:00 AM,12:09:00 AM,0.15,Business,Lake Reams,Lake Reams,2.1,14.0,Errand/Supplies
3-27-2016 1:11,27-03-2016,01:11:00 AM,3-27-2016 1:23,27-03-2016,01:23:00 AM,12:12:00 AM,0.20,Business,Orlando,Kissimmee,6.6,33.0,Meal/Entertain
3-27-2016 15:31,27-03-2016,03:31:00 PM,3-27-2016 15:56,27-03-2016,03:56:00 PM,12:25:00 AM,0.42,Business,Kissimmee,Orlando,6.1,14.6,Customer Visit
3-27-2016 21:26,27-03-2016,09:26:00 PM,3-27-2016 21:41,27-03-2016,09:41:00 PM,12:15:00 AM,0.25,Personal,Orlando,Orlando,6.9,27.6,Unknown
3-27-2016 23:04,27-03-2016,11:04:00 PM,3-27-2016 23:18,27-03-2016,11:18:00 PM,12:14:00 AM,0.23,Personal,Orlando,Kissimmee,7.3,31.3,Unknown
3-28-2016 12:29,28-03-2016,12:29:00 PM,3-28-2016 12:42,28-03-2016,12:42:00 PM,12:13:00 AM,0.22,Personal,Kissimmee,Orlando,3.6,16.6,Unknown
3-28-2016 19:30,28-03-2016,07:30:00 PM,3-28-2016 20:23,28-03-2016,08:23:00 PM,12:53:00 AM,0.88,Personal,Couples Glen,Vista East,27.2,30.8,Unknown
3-28-2016 22:55,28-03-2016,10:55:00 PM,3-28-2016 23:26,28-03-2016,11:26:00 PM,12:31:00 AM,0.52,Personal,Orlando,Kissimmee,25.7,49.7,Unknown
3-29-2016 15:27,29-03-2016,03:27:00 PM,3-29-2016 16:11,29-03-2016,04:11:00 PM,12:44:00 AM,0.73,Personal,Kissimmee,Orlando,13.6,18.5,Unknown
3-29-2016 18:20,29-03-2016,06:20:00 PM,3-29-2016 18:39,29-03-2016,06:39:00 PM,12:19:00 AM,0.32,Personal,Sand Lake Commons,Sky Lake,6.2,19.6,Unknown
3-29-2016 20:29,29-03-2016,08:29:00 PM,3-29-2016 20:44,29-03-2016,08:44:00 PM,12:15:00 AM,0.25,Personal,Sky Lake,Sand Lake Commons,6,24.0,Unknown
3-29-2016 23:04,29-03-2016,11:04:00 PM,3-29-2016 23:21,29-03-2016,11:21:00 PM,12:17:00 AM,0.28,Personal,Orlando,Kissimmee,13.8,48.7,Unknown
3-30-2016 22:05,30-03-2016,10:05:00 PM,3-30-2016 22:55,30-03-2016,10:55:00 PM,12:50:00 AM,0.83,Business,Orlando,Kissimmee,28.8,34.6,Meal/Entertain
3-31-2016 12:47,31-03-2016,12:47:00 PM,3-31-2016 13:22,31-03-2016,01:22:00 PM,12:35:00 AM,0.58,Business,Kissimmee,Orlando,16.1,27.6,Temporary Site
3-31-2016 14:37,31-03-2016,02:37:00 PM,3-31-2016 15:09,31-03-2016,03:09:00 PM,12:32:00 AM,0.53,Business,Orlando,Kissimmee,16.4,30.8,Meal/Entertain
